Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.17	8.278761810E-3	1.972640245E-2	2.384757031E-3
3.18	1.425838502E-2	-4.533592008E-3	2.341845657E-3
3.19	-3.269096392E-3	-1.662448845E-2	2.821316116E-4
3.2	-9.997730825E-3	-1.956776665E-2	-5.757574392E-4
3.21	7.198743308E-3	-7.941641883E-3	-3.235175180E-3
3.22	-1.746153443E-2	-7.283911496E-4	-4.178454447E-3
3.23	-1.301598011E-2	1.388485931E-2	-6.257655191E-3
3.24	7.808392499E-3	2.622925791E-2	-5.960533917E-3
3.25	-9.160867917E-3	4.308231627E-2	-6.390917140E-3
3.2600000000000002	4.319629169E-4	5.668839477E-2	-5.410086679E-3
3.27	1.586096556E-2	6.403207980E-2	-4.162985849E-3
3.2800000000000002	4.149045148E-3	5.826489095E-2	-2.204612925E-3
3.29	6.706202045E-3	4.181209886E-2	-1.347760595E-3
3.3000000000000003	1.148718411E-2	1.994662811E-2	-6.678007185E-6
3.31	-2.633858381E-4	-8.860515805E-3	4.059630743E-4
3.3200000000000003	-6.257436415E-3	-3.895996012E-2	4.102034589E-5
3.33	2.359008426E-3	-6.626803197E-2	4.125909331E-4
3.34	-6.315541923E-3	-9.514024161E-2	1.012083173E-3
3.35	-8.466086259E-3	-1.265539131E-1	1.411358738E-3
3.36	5.446661965E-3	-1.590825133E-1	2.541304153E-3
3.37	5.025629988E-3	-1.894880382E-1	4.306224082E-3
3.38	9.268926180E-4	-2.119573037E-1	2.503273916E-3
3.39	2.373597265E-2	-2.292233387E-1	4.723236990E-3
3.4	1.704274283E-2	-2.376059214E-1	5.699990225E-3
3.41	7.995166479E-3	-2.473705568E-1	5.948784545E-3
3.42	2.240280488E-2	-2.513345766E-1	8.063977236E-3
3.43	1.441624384E-2	-2.537854084E-1	8.631631389E-3
3.44	6.359299101E-3	-2.468433373E-1	7.235264943E-3
3.45	9.527439559E-3	-2.335051266E-1	7.084172201E-3
3.46	3.781930367E-3	-2.155530373E-1	6.158707571E-3
3.47	-4.324865355E-3	-1.973595521E-1	5.635547612E-3
3.48	2.244289515E-3	-1.792203317E-1	5.443561373E-3
3.49	5.726787933E-3	-1.605894271E-1	4.573529196E-3
3.5	2.909921206E-4	-1.422814504E-1	3.962548208E-3
3.5100000000000002	7.743781642E-3	-1.226154669E-1	3.862120887E-3
3.52	1.102525232E-2	-1.003113100E-1	3.649618553E-3
3.5300000000000002	1.347158159E-3	-7.887689229E-2	3.523978459E-3
3.54	7.519893750E-3	-6.008927943E-2	2.719395013E-3
3.5500000000000003	9.241476162E-3	-4.365642764E-2	1.753399801E-3
3.56	-8.729401817E-3	-3.075551190E-2	6.242494108E-4
3.5700000000000003	-9.329235457E-4	-1.534164049E-2	-6.101866243E-4
3.58	2.004417491E-3	-3.126844610E-3	-1.942145309E-3
3.59	-1.022321526E-2	7.067437850E-3	-4.529344567E-3
3.6	-1.020101640E-3	8.624457926E-3	-5.447314675E-3
3.61	2.048193338E-3	3.103695176E-3	-4.999565209E-3
3.62	-2.943418824E-4	-7.774430664E-3	-5.617892313E-3
3.63	7.566875676E-3	-2.020129480E-2	-5.329634714E-3
3.64	1.209265114E-2	-3.094255189E-2	-4.263025128E-3
3.65	5.277900929E-3	-3.838829811E-2	-3.552145854E-3
3.66	6.977238005E-3	-4.104421436E-2	-1.470981942E-3
3.67	8.398211301E-3	-3.797880377E-2	6.561423250E-5
3.68	-2.530526509E-3	-2.727300249E-2	-4.227896211E-4
3.69	-3.773595234E-3	-6.752393620E-3	1.118290854E-3
3.7	1.706286139E-3	2.321497101E-2	1.644239618E-3
3.71	-8.022667950E-3	6.320398127E-2	1.085230927E-3
3.72	-9.431382110E-3	1.090553244E-1	1.546547842E-3
