Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.95	-1.557431135E-1	-2.901042512E-3	8.413428676E-3
3.96	-8.856929408E-2	-8.729369144E-3	8.140988978E-3
3.97	-5.072270847E-2	-4.720944797E-3	8.403887403E-3
3.98	-3.471771495E-2	4.307790686E-3	8.232672542E-3
3.99	-3.498684131E-2	1.147845892E-2	7.411294185E-3
4.0	-3.993194069E-2	1.162882488E-2	5.717234215E-3
4.01	-4.901222719E-2	4.350185883E-3	3.326654608E-3
4.0200000000000005	-6.031236378E-2	-4.247306365E-3	3.899294977E-4
4.03	-7.214951850E-2	-7.918084488E-3	-2.835350076E-3
4.04	-8.260906797E-2	-7.302947091E-3	-7.143550841E-3
4.05	-8.880429576E-2	-3.101803501E-3	-1.314465019E-2
4.0600000000000005	-9.089398787E-2	2.857115155E-3	-1.881471241E-2
4.07	-8.804559207E-2	5.737546927E-3	-2.170040168E-2
4.08	-8.128311467E-2	5.591724229E-3	-2.199062810E-2
4.09	-7.104275390E-2	1.265226658E-3	-1.940341601E-2
4.1	-5.835772378E-2	-2.876427107E-3	-1.422757342E-2
4.11	-4.985409843E-2	-6.322716872E-3	-6.550840704E-3
4.12	-4.249927358E-2	4.991030501E-4	-1.778760519E-3
